data,chuva,tem_max,tem_min,tem_med,umd_max,umd_min,umd_med,ven_vel_med,rad_glo,et0
2009-01-01,1.2,27.6,17.2,20.975,96,44,78.66666666666667,3.3666666666666667,19119.100000000002,3.4688766405088063
2009-01-02,39.6,20.6,15.4,17.179166666666667,96,75,88.95833333333333,3.620833333333333,10597.2,1.834908669690439
2009-01-03,25.6,19.1,12.7,15.8375,96,76,87.91666666666667,4.1125,12581.300000000001,1.746906847395611
2009-01-04,0.6000000000000001,18,11.6,13.995833333333334,94,60,82.04166666666667,2.6166666666666667,11359.7,1.9728660047339586
2009-01-05,0,20.6,8.3,14.5375,95,49,75.66666666666667,2.9541666666666666,27287,3.1991676418685153
2009-01-06,0,24.9,11.2,17.625,91,36,67.20833333333333,3.0208333333333335,32021.6,4.443990287408406
2009-01-07,0,26.6,14.3,19.8,94,28,64.08333333333333,2.35,31796.1,4.5497555761939354
2009-01-08,0,28.3,14.6,21.575,96,30,62.916666666666664,2.5541666666666667,28394.9,4.418452684665032
2009-01-09,24.400000000000002,27.6,15.6,18.991666666666667,96,43,79.66666666666667,3.841666666666667,19361.5,4.03941385341435
2009-01-10,19.4,19.1,15.1,16.84583333333333,96,84,91.625,3.2875,6583.5,1.230025010222242
2009-01-11,16.4,26.1,14.3,19.408333333333335,96,54,83.33333333333333,3.875,22458.4,3.2171951598475483
2009-01-12,0.2,28,14.8,21.266666666666666,96,42,72.41666666666667,2.154166666666667,27443.8,3.6794630106736017
2009-01-13,0.6000000000000001,23.8,16.9,19.625,96,64,83.33333333333333,3.0208333333333335,11603.4,2.212300419745542
2009-01-14,0,27.3,15.7,21.4375,89,56,76.04166666666667,2.8625,23788,3.358628239040451
2009-01-15,8.8,28.5,16,20.929166666666667,96,38,75.54166666666667,2.9833333333333334,27398.2,4.113653260760801
